name	term	lev	seq	value
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup07269	0.162088254
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup03831	-0.511432522
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup05569	0.145152754
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup05561	0.026394717
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup04043	0.09699631
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup19846	-0.117661564
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup35100	0.102217815
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup36532	-0.464409645
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup21016	0
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup28221	-0.046254018
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup29788	0.154556336
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup10862	-0.267312355
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup09711	-0.544036846
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup12151	0
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup07022	0.623012769
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup35266	0
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup17447	-0.123314851
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup07836	-1.53717915
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup11472	0.038755185
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup02362	0.167483135
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup18428	-0.02443547
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup32835	0.71041698
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup35978	0.023797838
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup04667	0.29892399
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup12778	0.104911784
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup12443	-0.282933514
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup14533	-0.23714472
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup05616	-1.403798561
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup12215	2.1362187
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup14147	0.09754418
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup31183	-1.674911004
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup13576	-0.145196206
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup14420	-0.464459912
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup19259	0.425618796
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup12039	0.198030829
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup16716	0.312853305
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup33580	-0.478499389
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup02938	0.910667812
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup17827	0.066808421
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup07805	-0.851956058
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup01584	-0.285690818
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup04454	0.398418756
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup02929	0.027561731
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup13259	0.209697392
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup20379	0
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup10203	0.020390759
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup12295	0.734298195
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup14047	-0.238774179
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup02725	0.273054539
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup02618	0
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup17852	-0.461836456
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup19002	-0.434117434
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup03616	0.03520833
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup14706	0.044372842
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup08305	0.349875298
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup20605	0.559807275
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup29517	0.438519108
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup01576	-0.740738415
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup00649	-0.083650102
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup15577	-0.323879739
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup24175	-0.292448618
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup06548	0.019385211
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup02923	1.722384649
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup01130	1.16758002
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup36452	-0.280947544
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup00691	-0.123163723
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup17289	0
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup04340	-3.85708537
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup32088	-0.477503684
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup09067	-0.41102407
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup17703	-0.000623587
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup00990	0.192017761
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup30760	0.644394574
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup19277	0
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup28652	0.026831048
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup16375	0.225949864
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup30643	-0.277284956
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup08192	0.263450833
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup14901	1.280964727
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup22804	1.127835789
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup00108	0.013914437
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup22063	0.659728857
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup14889	0
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup09100	0.29892399
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup06185	0.1647039
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup15210	-1.038578226
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup09208	-0.939841167
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup21440	-0.482074909
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup10680	0.373929742
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup14418	-0.163246255
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup20725	0.507539303
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup09295	-0.464459912
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup37111	-0.30342759
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup05348	0.070799375
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup07328	-0.306070913
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup00070	-3.381047343
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup13664	0.276832592
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup09899	0.360422408
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup07016	-0.399674201
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup14945	1.883495434
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup16388	-0.341843329
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup13619	0.131837554
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup32359	-0.464459912
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup03044	-0.002554885
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup08060	-0.201654335
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup11728	-0.125074768
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup32195	-0.746124085
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup09774	2.171819665
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup17934	0.490483893
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup01415	0.366999655
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup01066	-0.069517699
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup08994	-0.091817961
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup16109	0.500315355
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup11529	-0.113536936
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup14608	-0.115790688
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup00888	-0.51257554
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup20615	-0.478499389
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup05383	1.04683756
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup05388	0.516919802
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup09439	-1.971821407
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup06708	0.655818192
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup04060	0.216294392
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup23257	0.551353952
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup17314	-0.464409645
"plasma membrane bounded cell projection part"	GO:0120038;GO:0044463	3	isogroup06152	0.078856799
"proteasome core complex, alpha-subunit complex"	GO:0019773	2	isogroup09721	0.012612315
"proteasome core complex, alpha-subunit complex"	GO:0019773	2	isogroup20771	-0.256188703
"proteasome core complex, alpha-subunit complex"	GO:0019773	2	isogroup02448	-0.069174978
"proteasome core complex, alpha-subunit complex"	GO:0019773	2	isogroup04255	0.528831901
"proteasome core complex, alpha-subunit complex"	GO:0019773	2	isogroup00789	0.810016891
"proteasome core complex, alpha-subunit complex"	GO:0019773	2	isogroup24591	0.207065974
"proteasome core complex, alpha-subunit complex"	GO:0019773	2	isogroup17033	-0.023765623
"proteasome core complex, alpha-subunit complex"	GO:0019773	2	isogroup14551	-0.15506078
"proteasome core complex, alpha-subunit complex"	GO:0019773	2	isogroup11023	0
"Golgi apparatus"	GO:0005794	2	isogroup08153	0.265243104
"Golgi apparatus"	GO:0005794	2	isogroup33460	-0.101366645
"Golgi apparatus"	GO:0005794	2	isogroup15386	0.299348424
"Golgi apparatus"	GO:0005794	2	isogroup14190	0.123399205
"Golgi apparatus"	GO:0005794	2	isogroup34551	0.283611539
"Golgi apparatus"	GO:0005794	2	isogroup01284	0.889817068
"Golgi apparatus"	GO:0005794	2	isogroup04107	0.405820309
"Golgi apparatus"	GO:0005794	2	isogroup31995	0.18128657
"Golgi apparatus"	GO:0005794	2	isogroup27110	0.016181574
"Golgi apparatus"	GO:0005794	2	isogroup31815	0.185904657
"Golgi apparatus"	GO:0005794	2	isogroup07699	-0.030254167
"Golgi apparatus"	GO:0005794	2	isogroup04732	-0.005438423
"Golgi apparatus"	GO:0005794	2	isogroup01805	-0.377453286
"Golgi apparatus"	GO:0005794	2	isogroup20966	-0.187061995
"Golgi apparatus"	GO:0005794	2	isogroup20212	-0.737754726
"Golgi apparatus"	GO:0005794	2	isogroup08558	0.150137605
"Golgi apparatus"	GO:0005794	2	isogroup16054	-0.060299108
"Golgi apparatus"	GO:0005794	2	isogroup12089	-0.032074361
"Golgi apparatus"	GO:0005794	2	isogroup19534	0.162088254
"Golgi apparatus"	GO:0005794	2	isogroup02103	-0.225004994
"Golgi apparatus"	GO:0005794	2	isogroup06365	0.036241282
"Golgi apparatus"	GO:0005794	2	isogroup21106	-0.373578996
"Golgi apparatus"	GO:0005794	2	isogroup16045	-0.094068323
"Golgi apparatus"	GO:0005794	2	isogroup22784	0.199636489
"Golgi apparatus"	GO:0005794	2	isogroup19139	-0.318380396
"Golgi apparatus"	GO:0005794	2	isogroup18945	0.09022325
"Golgi apparatus"	GO:0005794	2	isogroup05687	0.838555555
"Golgi apparatus"	GO:0005794	2	isogroup17348	0.246918857
"Golgi apparatus"	GO:0005794	2	isogroup05562	0.287316917
"Golgi apparatus"	GO:0005794	2	isogroup05354	-0.578547843
"Golgi apparatus"	GO:0005794	2	isogroup35489	-0.177383033
"Golgi apparatus"	GO:0005794	2	isogroup16549	-0.260545955
"Golgi apparatus"	GO:0005794	2	isogroup12577	-0.174488381
"Golgi apparatus"	GO:0005794	2	isogroup04217	-0.233894354
"Golgi apparatus"	GO:0005794	2	isogroup10413	0.140339574
"Golgi apparatus"	GO:0005794	2	isogroup07870	-0.546229765
"Golgi apparatus"	GO:0005794	2	isogroup10862	-0.267312355
"Golgi apparatus"	GO:0005794	2	isogroup12031	0.380388419
"Golgi apparatus"	GO:0005794	2	isogroup11231	0.05875139
"Golgi apparatus"	GO:0005794	2	isogroup04667	0.29892399
"Golgi apparatus"	GO:0005794	2	isogroup00193	-0.147755801
"Golgi apparatus"	GO:0005794	2	isogroup07356	0.107022861
"Golgi apparatus"	GO:0005794	2	isogroup13942	-0.244955074
"Golgi apparatus"	GO:0005794	2	isogroup13901	0.53860809
"Golgi apparatus"	GO:0005794	2	isogroup20825	0.071339924
"Golgi apparatus"	GO:0005794	2	isogroup13299	0.16340078
"Golgi apparatus"	GO:0005794	2	isogroup16645	0.359153745
"Golgi apparatus"	GO:0005794	2	isogroup14420	-0.464459912
"Golgi apparatus"	GO:0005794	2	isogroup36676	0
"Golgi apparatus"	GO:0005794	2	isogroup12039	0.198030829
"Golgi apparatus"	GO:0005794	2	isogroup19221	-0.331287748
"Golgi apparatus"	GO:0005794	2	isogroup02938	0.910667812
"Golgi apparatus"	GO:0005794	2	isogroup04454	0.398418756
"Golgi apparatus"	GO:0005794	2	isogroup02929	0.027561731
"Golgi apparatus"	GO:0005794	2	isogroup01317	-0.371724396
"Golgi apparatus"	GO:0005794	2	isogroup03689	0.209997811
"Golgi apparatus"	GO:0005794	2	isogroup31005	0.321243985
"Golgi apparatus"	GO:0005794	2	isogroup19283	0.203397728
"Golgi apparatus"	GO:0005794	2	isogroup09827	-0.154722601
"Golgi apparatus"	GO:0005794	2	isogroup25090	-1.115893648
"Golgi apparatus"	GO:0005794	2	isogroup23645	-0.20407405
"Golgi apparatus"	GO:0005794	2	isogroup28411	0.29892399
"Golgi apparatus"	GO:0005794	2	isogroup26595	0
"Golgi apparatus"	GO:0005794	2	isogroup00731	0.034098378
"Golgi apparatus"	GO:0005794	2	isogroup35001	0.369555409
"Golgi apparatus"	GO:0005794	2	isogroup26546	0.438519108
"Golgi apparatus"	GO:0005794	2	isogroup11613	0.526203323
"Golgi apparatus"	GO:0005794	2	isogroup04340	-3.85708537
"Golgi apparatus"	GO:0005794	2	isogroup28645	0.29892399
"Golgi apparatus"	GO:0005794	2	isogroup31518	-0.227923578
"Golgi apparatus"	GO:0005794	2	isogroup15198	-0.558063563
"Golgi apparatus"	GO:0005794	2	isogroup09184	-0.126948865
"Golgi apparatus"	GO:0005794	2	isogroup11516	-0.095448852
"Golgi apparatus"	GO:0005794	2	isogroup15902	-0.602691566
"Golgi apparatus"	GO:0005794	2	isogroup10971	-0.182276257
"Golgi apparatus"	GO:0005794	2	isogroup10978	0.312665747
"Golgi apparatus"	GO:0005794	2	isogroup01928	-0.017477314
"Golgi apparatus"	GO:0005794	2	isogroup04852	0.426230289
"Golgi apparatus"	GO:0005794	2	isogroup15239	0.137510295
"Golgi apparatus"	GO:0005794	2	isogroup16319	1.111166715
"Golgi apparatus"	GO:0005794	2	isogroup38580	0.276832592
"Golgi apparatus"	GO:0005794	2	isogroup11230	0.346241473
"Golgi apparatus"	GO:0005794	2	isogroup10697	1.240280468
"Golgi apparatus"	GO:0005794	2	isogroup12748	-0.197887038
"Golgi apparatus"	GO:0005794	2	isogroup19390	0.446977797
"Golgi apparatus"	GO:0005794	2	isogroup06516	0.728758041
"Golgi apparatus"	GO:0005794	2	isogroup14418	-0.163246255
"Golgi apparatus"	GO:0005794	2	isogroup12674	0.227695252
"Golgi apparatus"	GO:0005794	2	isogroup20462	0.276832592
"Golgi apparatus"	GO:0005794	2	isogroup05348	0.070799375
"Golgi apparatus"	GO:0005794	2	isogroup07486	-0.464409645
"Golgi apparatus"	GO:0005794	2	isogroup17551	0.01825484
"Golgi apparatus"	GO:0005794	2	isogroup10726	0.207065068
"Golgi apparatus"	GO:0005794	2	isogroup09899	0.360422408
"Golgi apparatus"	GO:0005794	2	isogroup04375	-0.618538184
"Golgi apparatus"	GO:0005794	2	isogroup04156	-0.077495522
"Golgi apparatus"	GO:0005794	2	isogroup16388	-0.341843329
"Golgi apparatus"	GO:0005794	2	isogroup31878	0.244061523
"Golgi apparatus"	GO:0005794	2	isogroup03515	1.062758006
"Golgi apparatus"	GO:0005794	2	isogroup16275	-0.96798332
"Golgi apparatus"	GO:0005794	2	isogroup19964	-0.101366645
"Golgi apparatus"	GO:0005794	2	isogroup15120	-0.377738345
"Golgi apparatus"	GO:0005794	2	isogroup34468	-0.112142977
"Golgi apparatus"	GO:0005794	2	isogroup16311	0.679747705
"Golgi apparatus"	GO:0005794	2	isogroup27616	-0.101366645
"Golgi apparatus"	GO:0005794	2	isogroup15907	-0.075971634
"Golgi apparatus"	GO:0005794	2	isogroup05393	-0.180544465
"Golgi apparatus"	GO:0005794	2	isogroup21849	0.202361761
"Golgi apparatus"	GO:0005794	2	isogroup05383	1.04683756
"Golgi apparatus"	GO:0005794	2	isogroup23257	0.551353952
"Golgi apparatus"	GO:0005794	2	isogroup16966	0.611871484
"Golgi apparatus"	GO:0005794	2	isogroup06991	-0.10337254
"Golgi apparatus"	GO:0005794	2	isogroup02253	-0.270351346
"Golgi apparatus"	GO:0005794	2	isogroup10736	1.837172012
"Golgi apparatus"	GO:0005794	2	isogroup31985	0.48105016
"Golgi apparatus"	GO:0005794	2	isogroup05918	0.311283724
"Golgi apparatus"	GO:0005794	2	isogroup01398	-0.217490998
"synapse"	GO:0045202	1	isogroup28998	0.490318485
"synapse"	GO:0045202	1	isogroup23319	0.091601165
"synapse"	GO:0045202	1	isogroup02672	0.228684202
"synapse"	GO:0045202	1	isogroup00341	-0.128848165
"synapse"	GO:0045202	1	isogroup26950	0
"synapse"	GO:0045202	1	isogroup20212	-0.737754726
"synapse"	GO:0045202	1	isogroup34010	-0.185807748
"synapse"	GO:0045202	1	isogroup15043	0.313263158
"synapse"	GO:0045202	1	isogroup05569	0.145152754
"synapse"	GO:0045202	1	isogroup30482	0.633559184
"synapse"	GO:0045202	1	isogroup38240	0.15929529
"synapse"	GO:0045202	1	isogroup17447	-0.123314851
"synapse"	GO:0045202	1	isogroup02913	0.425657235
"synapse"	GO:0045202	1	isogroup20073	-0.271295022
"synapse"	GO:0045202	1	isogroup11641	0.781084821
"synapse"	GO:0045202	1	isogroup29016	-0.128609452
"synapse"	GO:0045202	1	isogroup33922	0.051356993
"synapse"	GO:0045202	1	isogroup11276	0.085256523
"synapse"	GO:0045202	1	isogroup01978	-0.28993067
"synapse"	GO:0045202	1	isogroup00486	-0.098485004
"synapse"	GO:0045202	1	isogroup35122	-0.143221258
"synapse"	GO:0045202	1	isogroup04203	0.370574141
"synapse"	GO:0045202	1	isogroup00573	0.052177768
"synapse"	GO:0045202	1	isogroup20131	0.760474381
"synapse"	GO:0045202	1	isogroup20884	-0.464459912
"synapse"	GO:0045202	1	isogroup05348	0.070799375
"synapse"	GO:0045202	1	isogroup20640	-0.290041362
"synapse"	GO:0045202	1	isogroup32195	-0.746124085
"synapse"	GO:0045202	1	isogroup06879	0.309228681
"synapse"	GO:0045202	1	isogroup36195	0.004447788
"synapse"	GO:0045202	1	isogroup05383	1.04683756
"synapse"	GO:0045202	1	isogroup05388	0.516919802
"synapse"	GO:0045202	1	isogroup09133	0.910383961
"DNA repair complex"	GO:1990391	2	isogroup20580	-0.107474708
"DNA repair complex"	GO:1990391	2	isogroup02904	0.096285813
"DNA repair complex"	GO:1990391	2	isogroup13342	0.00800936
"DNA repair complex"	GO:1990391	2	isogroup03868	0.010437234
"DNA repair complex"	GO:1990391	2	isogroup26957	0.776280624
"DNA repair complex"	GO:1990391	2	isogroup30759	-0.008945603
"DNA repair complex"	GO:1990391	2	isogroup34480	-0.25288798
"DNA repair complex"	GO:1990391	2	isogroup08901	0.850044328
"DNA repair complex"	GO:1990391	2	isogroup24760	-0.276618304
"DNA repair complex"	GO:1990391	2	isogroup11886	0.067931224
"DNA repair complex"	GO:1990391	2	isogroup04139	0.384507663
"DNA repair complex"	GO:1990391	2	isogroup00922	-0.304042347
"brush border"	GO:0005903;GO:0098862	2	isogroup12662	-0.184382968
"brush border"	GO:0005903;GO:0098862	2	isogroup32658	0.429101394
"brush border"	GO:0005903;GO:0098862	2	isogroup20251	0.38932468
"brush border"	GO:0005903;GO:0098862	2	isogroup14418	-0.163246255
"brush border"	GO:0005903;GO:0098862	2	isogroup31878	0.244061523
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup20580	-0.107474708
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup12470	-0.163014151
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup17144	-0.2126725
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup16359	0.034707638
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup04783	0.308157388
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup05687	0.838555555
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup07481	-0.165292345
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup27961	-0.323744545
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup04052	-0.162289689
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup02169	-0.251116503
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup13942	-0.244955074
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup01069	-0.715029647
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup14639	-0.062425914
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup30113	0.004941868
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup35241	0.276832592
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup33546	1.404412165
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup12702	0.185904657
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup18077	0.06327057
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup02531	0.306690623
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup01066	-0.069517699
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup20111	0
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup08414	0.07307404
"nuclear transcription factor complex"	GO:0090575;GO:0044798	4	isogroup11564	0.438519108
"phagocytic vesicle"	GO:0045335	3	isogroup14456	0.009671702
"phagocytic vesicle"	GO:0045335	3	isogroup22634	0.138336738
"phagocytic vesicle"	GO:0045335	3	isogroup01625	-0.425986074
"phagocytic vesicle"	GO:0045335	3	isogroup11257	0
"phagocytic vesicle"	GO:0045335	3	isogroup05468	0.484523397
"phagocytic vesicle"	GO:0045335	3	isogroup08428	-0.12701971
"phagocytic vesicle"	GO:0045335	3	isogroup01398	-0.217490998
"N-terminal protein acetyltransferase complex"	GO:0031414	3	isogroup22491	-0.239009831
"N-terminal protein acetyltransferase complex"	GO:0031414	3	isogroup11803	-0.788624146
"N-terminal protein acetyltransferase complex"	GO:0031414	3	isogroup16857	0.189987933
"N-terminal protein acetyltransferase complex"	GO:0031414	3	isogroup09756	0.04377773
"N-terminal protein acetyltransferase complex"	GO:0031414	3	isogroup34758	-0.099197456
"N-terminal protein acetyltransferase complex"	GO:0031414	3	isogroup06127	1.052973187
"U2-type spliceosomal complex"	GO:0005684	5	isogroup14135	-0.464459912
"U2-type spliceosomal complex"	GO:0005684	5	isogroup05652	-1.54978558
"U2-type spliceosomal complex"	GO:0005684	5	isogroup17597	0
"U2-type spliceosomal complex"	GO:0005684	5	isogroup17930	-0.770008785
"U2-type spliceosomal complex"	GO:0005684	5	isogroup35896	-0.353084898
"U2-type spliceosomal complex"	GO:0005684	5	isogroup15228	-0.733587098
"U2-type spliceosomal complex"	GO:0005684	5	isogroup15938	-0.051830003
"U2-type spliceosomal complex"	GO:0005684	5	isogroup00556	0.282060344
"U2-type spliceosomal complex"	GO:0005684	5	isogroup30222	0.246392667
"U2-type spliceosomal complex"	GO:0005684	5	isogroup25295	-0.63382682
"U2-type spliceosomal complex"	GO:0005684	5	isogroup20918	0.356470076
"U2-type spliceosomal complex"	GO:0005684	5	isogroup38446	0.274496082
"U2-type spliceosomal complex"	GO:0005684	5	isogroup06877	-0.058159383
"U2-type spliceosomal complex"	GO:0005684	5	isogroup12851	0.171638559
"U2-type spliceosomal complex"	GO:0005684	5	isogroup15503	0.264330488
"U2-type spliceosomal complex"	GO:0005684	5	isogroup16199	0.17504084
"vacuolar part"	GO:0005765;GO:0098852;GO:0005774;GO:0044437	5	isogroup08743	0.174652752
"vacuolar part"	GO:0005765;GO:0098852;GO:0005774;GO:0044437	5	isogroup31995	0.18128657
"vacuolar part"	GO:0005765;GO:0098852;GO:0005774;GO:0044437	5	isogroup16993	-0.419926874
"vacuolar part"	GO:0005765;GO:0098852;GO:0005774;GO:0044437	5	isogroup29380	0.024647469
"vacuolar part"	GO:0005765;GO:0098852;GO:0005774;GO:0044437	5	isogroup11075	-0.165275289
"vacuolar part"	GO:0005765;GO:0098852;GO:0005774;GO:0044437	5	isogroup25163	0
